"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-MMU-1483257","R-MMU-1483257","Phospholipid metabolism","3/362","187/8691",0.0160427807486631,0.385159689189588,-1.77190018462883,0.986010191671812,0.999995394288411,0.96529769834624,"271844/242259/68262",3
"R-MMU-68886","R-MMU-68886","M Phase","9/362","395/8691",0.0227848101265823,0.547024267431289,-1.92090927977033,0.986192631564882,0.999995394288411,0.96529769834624,"320332/319152/319153/665433/100041230/326619/16912/16913/22153",9
"R-MMU-9609507","R-MMU-9609507","Protein localization","1/362","104/8691",0.00961538461538462,0.230848916277093,-1.64503573653003,0.988340605558915,0.999995394288411,0.96529769834624,"18126",1
"R-MMU-9648025","R-MMU-9648025","EML4 and NUDC in mitotic spindle formation","1/362","106/8691",0.00943396226415094,0.226493276347337,-1.67037745018194,0.989302983736329,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-73894","R-MMU-73894","DNA Repair","6/362","310/8691",0.0193548387096774,0.464676528248084,-2.00086116436172,0.990771043089966,0.999995394288411,0.96529769834624,"100038882/320332/74153/665433/100041230/326619",6
"R-MMU-9006936","R-MMU-9006936","Signaling by TGFB family members","1/362","110/8691",0.00909090909090909,0.218257157207433,-1.72012119751668,0.99099654385765,0.999995394288411,0.96529769834624,"55994",1
"R-MMU-69620","R-MMU-69620","Cell Cycle Checkpoints","5/362","278/8691",0.0179856115107914,0.431803728288088,-2.00730365631927,0.991676391588815,0.999995394288411,0.96529769834624,"320332/100041230/326619/16912/16913",5
"R-MMU-2500257","R-MMU-2500257","Resolution of Sister Chromatid Cohesion","1/362","118/8691",0.00847457627118644,0.20346006180354,-1.81614236911618,0.993623308182308,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-68882","R-MMU-68882","Mitotic Anaphase","3/362","218/8691",0.0137614678899083,0.330389274671803,-2.08737168157708,0.995203603637909,0.999995394288411,0.96529769834624,"16912/16913/22153",3
"R-MMU-2555396","R-MMU-2555396","Mitotic Metaphase and Anaphase","3/362","219/8691",0.0136986301369863,0.328880647846818,-2.09699110592121,0.995369498399339,0.999995394288411,0.96529769834624,"16912/16913/22153",3
"R-MMU-1632852","R-MMU-1632852","Macroautophagy","1/362","127/8691",0.0078740157480315,0.189041632226911,-1.91924241533866,0.995676016504525,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9612973","R-MMU-9612973","Autophagy","1/362","127/8691",0.0078740157480315,0.189041632226911,-1.91924241533866,0.995676016504525,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-5663220","R-MMU-5663220","RHO GTPases Activate Formins","1/362","131/8691",0.00763358778625954,0.183269368647463,-1.96356531494676,0.996362164807236,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-8980692","R-MMU-8980692","RHOA GTPase cycle","1/362","134/8691",0.00746268656716418,0.179166323080729,-1.99624821988885,0.996804500561004,0.999995394288411,0.96529769834624,"109294",1
"R-MMU-195258","R-MMU-195258","RHO GTPase Effectors","3/362","237/8691",0.0126582278481013,0.30390237079516,-2.26506645495432,0.997558224048597,0.999995394288411,0.96529769834624,"76884/22153/12229",3
"R-MMU-5633007","R-MMU-5633007","Regulation of TP53 Activity","1/362","148/8691",0.00675675675675676,0.162218157383903,-2.14301070536319,0.998256112466284,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-5688426","R-MMU-5688426","Deubiquitination","3/362","247/8691",0.0121457489878543,0.291598631086854,-2.35462363222378,0.998297112217099,0.999995394288411,0.96529769834624,"665433/16912/16913",3
"R-MMU-9012999","R-MMU-9012999","RHO GTPase cycle","6/362","394/8691",0.0152284263959391,0.365608435931234,-2.6866599884163,0.999291142674838,0.999995394288411,0.96529769834624,"109294/76117/74734/76884/236915/195727",6
"R-MMU-1428517","R-MMU-1428517","Aerobic respiration and respiratory electron transport","2/362","231/8691",0.00865800865800866,0.207863959245175,-2.54383140267228,0.999466521285864,0.999995394288411,0.96529769834624,"27273/109264",2
"R-MMU-5617833","R-MMU-5617833","Cilium Assembly","1/362","184/8691",0.00543478260869565,0.130479822243574,-2.48523866724772,0.999634276555383,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-72163","R-MMU-72163","mRNA Splicing - Major Pathway","1/362","185/8691",0.00540540540540541,0.129774525907123,-2.49415080966235,0.999649839255154,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-68877","R-MMU-68877","Mitotic Prometaphase","1/362","187/8691",0.0053475935828877,0.128386563063196,-2.51189127108082,0.999679011139623,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-72172","R-MMU-72172","mRNA Splicing","1/362","191/8691",0.00523560209424084,0.125697839229412,-2.54704439585163,0.99973028337315,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-72203","R-MMU-72203","Processing of Capped Intron-Containing Pre-mRNA","2/362","259/8691",0.00772200772200772,0.185392179867318,-2.77460331293598,0.999825674087418,0.999995394288411,0.96529769834624,"69878/170722",2
"R-MMU-1852241","R-MMU-1852241","Organelle biogenesis and maintenance","1/362","214/8691",0.00467289719626168,0.112188258377653,-2.74141271004606,0.999901007305888,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-3700989","R-MMU-3700989","Transcriptional Regulation by TP53","1/362","284/8691",0.00352112676056338,0.0845362228620341,-3.26999850175799,0.999995394288411,0.999995394288411,0.96529769834624,"23797",1
