"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046503","GO:0046503","glycerolipid catabolic process","7/790","68/28928",0.102941176470588,3.76947133283693,3.83108508893146,0.00252227985920503,0.0204642706102511,0.015040616197864,"227231/271844/67758/104158/11808/66113/18947",7
"GO:0060538","GO:0060538","skeletal muscle organ development","15/790","239/28928",0.0627615062761506,2.29818335893226,3.3767267147898,0.00253209046242651,0.0205086297831526,0.0150732188401556,"12372/329828/18507/20423/66797/20928/20897/22634/18858/14422/20666/20474/65256/17263/21380",15
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","12/790","170/28928",0.0705882352941176,2.58478034251675,3.47242462504732,0.0025561505340349,0.0206680527769055,0.0151903898895333,"20671/329278/20423/330096/50781/93960/24117/407821/77583/16841/72125/494504",12
"GO:0002920","GO:0002920","regulation of humoral immune response","6/790","51/28928",0.117647058823529,4.30796723752792,3.96176656070991,0.00257616206801805,0.0207234025301213,0.0152310702739272,"12902/16447/83408/14128/12775/14998",6
"GO:0042092","GO:0042092","type 2 immune response","6/790","51/28928",0.117647058823529,4.30796723752792,3.96176656070991,0.00257616206801805,0.0207234025301213,0.0152310702739272,"16963/14125/15930/58185/331063/16149",6
"GO:0046636","GO:0046636","negative regulation of alpha-beta T cell activation","6/790","51/28928",0.117647058823529,4.30796723752792,3.96176656070991,0.00257616206801805,0.0207234025301213,0.0152310702739272,"16963/20423/12515/208154/60533/20371",6
"GO:0042472","GO:0042472","inner ear morphogenesis","10/790","127/28928",0.078740157480315,2.88328515897538,3.56395975865447,0.00259098802404463,0.0207908019705895,0.0152806068117956,"14472/20204/140476/18124/21386/14174/20474/14165/21380/224796",10
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","14/790","216/28928",0.0648148148148148,2.37337083919362,3.39470160313088,0.00259334653974529,0.0207908019705895,0.0152806068117956,"227231/98256/70789/56720/75986/30956/15930/434437/11484/18126/209027/71275/11720/17986",14
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport","13/790","193/28928",0.0673575129533679,2.46647865153801,3.42505405185873,0.00260724990381845,0.0208668373658148,0.0153364905136297,"16963/12372/14061/329693/19218/83408/20617/12478/81897/14169/12482/14126/12766",13
"GO:0003151","GO:0003151","outflow tract morphogenesis","8/790","87/28928",0.0919540229885057,3.36714680634366,3.70508599826458,0.00261617737926905,0.0208675499745075,0.0153370142593351,"20671/18167/21386/14234/20666/17702/21380/19876",8
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","8/790","87/28928",0.0919540229885057,3.36714680634366,3.70508599826458,0.00261617737926905,0.0208675499745075,0.0153370142593351,"69169/18761/22163/15930/12502/20304/16149/60533",8
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","19/790","339/28928",0.056047197640118,2.05232067510549,3.26563092954137,0.00267862773420009,0.0213296461397855,0.0156766408798397,"16963/12372/14061/329693/20750/109648/20617/54368/64176/12478/12176/12308/23832/20307/20304/214189/22337/14126/12766",19
"GO:0042476","GO:0042476","odontogenesis","11/790","149/28928",0.0738255033557047,2.70332172287826,3.49277492490653,0.00268768038491722,0.0213657016457561,0.0157031405796067,"22420/20423/546144/15110/13393/18053/17702/14165/21943/21380/494504",11
"GO:0046661","GO:0046661","male sex differentiation","14/790","217/28928",0.0645161290322581,2.36243364638628,3.37551232808453,0.00270454012540827,0.021441363812447,0.015758749969825,"55994/22417/18671/20423/57816/21386/104271/81897/20474/73296/14165/18095/13078/14585",14
"GO:0055074","GO:0055074","calcium ion homeostasis","20/790","365/28928",0.0547945205479452,2.00645049419109,3.24231772526794,0.00272184916423917,0.021441363812447,0.015758749969825,"16963/12372/14061/329693/20750/109648/20617/54368/64176/12478/12176/12308/23832/20307/20304/214189/21943/22337/14126/12766",20
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","4/790","22/28928",0.181818181818182,6.65776754890679,4.44816688281245,0.00272757068447589,0.021441363812447,0.015758749969825,"12487/14125/12775/12229",4
"GO:0002922","GO:0002922","positive regulation of humoral immune response","4/790","22/28928",0.181818181818182,6.65776754890679,4.44816688281245,0.00272757068447589,0.021441363812447,0.015758749969825,"83408/14128/12775/14998",4
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","4/790","22/28928",0.181818181818182,6.65776754890679,4.44816688281245,0.00272757068447589,0.021441363812447,0.015758749969825,"98256/70789/56720/15930",4
"GO:0030539","GO:0030539","male genitalia development","4/790","22/28928",0.181818181818182,6.65776754890679,4.44816688281245,0.00272757068447589,0.021441363812447,0.015758749969825,"20423/21386/104271/14165",4
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","16/790","265/28928",0.060377358490566,2.21088129925961,3.31804535330737,0.00272898340772568,0.021441363812447,0.015758749969825,"22029/20198/100061/74734/414084/94094/76681/434219/20128/209387/81897/29820/21943/16994/24108/16149",16
"GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","7/790","69/28928",0.101449275362319,3.71484131352046,3.78309272884987,0.00274221391422222,0.021509525087969,0.0158088464332762,"12902/80782/16643/21354/21355/60533/20371",7
"GO:0048566","GO:0048566","embryonic digestive tract development","5/790","36/28928",0.138888888888889,5.08579465541491,4.11014945417229,0.00280295492621294,0.0217112558489229,0.0159571124041773,"20423/20897/20666/14165/218772",5
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","5/790","36/28928",0.138888888888889,5.08579465541491,4.11014945417229,0.00280295492621294,0.0217112558489229,0.0159571124041773,"18124/12578/15930/20304/60533",5
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","16/790","266/28928",0.0601503759398496,2.20256971542781,3.30153925976145,0.00283227262255265,0.0217112558489229,0.0159571124041773,"17167/14526/229323/18167/19218/18386/170639/432530/116838/23984/77596/14680/15566/11551/12766/237175",16
"GO:0045055","GO:0045055","regulated exocytosis","16/790","266/28928",0.0601503759398496,2.20256971542781,3.30153925976145,0.00283227262255265,0.0217112558489229,0.0159571124041773,"14125/19215/58869/18124/109648/20617/72310/21990/64176/16797/27062/116838/58226/14126/11551/12229",16
"GO:0002579","GO:0002579","positive regulation of antigen processing and presentation","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"12775/21355/16149",3
"GO:0002645","GO:0002645","positive regulation of tolerance induction","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"15930/12501/20371",3
"GO:0010898","GO:0010898","positive regulation of triglyceride catabolic process","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"67758/11808/66113",3
"GO:0031943","GO:0031943","regulation of glucocorticoid metabolic process","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"22417/50781/14419",3
"GO:0032342","GO:0032342","aldosterone biosynthetic process","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"22417/50781/58226",3
"GO:0035744","GO:0035744","T-helper 1 cell cytokine production","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"16182/16963/16160",3
"GO:0060900","GO:0060900","embryonic camera-type eye formation","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"19130/20897/20666",3
"GO:0071600","GO:0071600","otic vesicle morphogenesis","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"14174/14165/21380",3
"GO:0120188","GO:0120188","regulation of bile acid secretion","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"382044/104158/13897",3
"GO:1900246","GO:1900246","positive regulation of RIG-I signaling pathway","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"231655/234311/80861",3
"GO:1990961","GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","3/790","11/28928",0.272727272727273,9.98665132336018,4.99500868318098,0.00284132121449039,0.0217112558489229,0.0159571124041773,"18671/26357/12780",3
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","6/790","52/28928",0.115384615384615,4.22512171372931,3.90029894263288,0.00284609643593462,0.0217112558489229,0.0159571124041773,"57816/14234/12501/20304/78473/13078",6
"GO:0048806","GO:0048806","genitalia development","6/790","52/28928",0.115384615384615,4.22512171372931,3.90029894263288,0.00284609643593462,0.0217112558489229,0.0159571124041773,"20423/21386/104271/20897/14165/18095",6
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","20/790","368/28928",0.0543478260869565,1.99009356081453,3.20287267704176,0.00298617436290951,0.0227430892607398,0.0167154785645376,"102639543/623121/236312/100033459/100040462/15950/12578/22417/56221/20617/11808/66113/76884/20304/18053/12775/50779/18095/54483/19876",20
"GO:0007498","GO:0007498","mesoderm development","10/790","130/28928",0.0769230769230769,2.81674780915287,3.47859435934053,0.00307003807297059,0.0233441542360179,0.0171572430317553,"27217/16870/18124/20423/21386/21909/100038489/14234/15110/21380",10
"GO:0007517","GO:0007517","muscle organ development","21/790","395/28928",0.0531645569620253,1.94676494151578,3.17457526540277,0.00308361005790197,0.0234096570633651,0.0172053856166912,"12372/19130/329828/18507/20423/69852/66797/20928/14174/14234/20897/16716/22634/15110/18858/14422/20666/20474/65256/17263/21380",21
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","11/790","152/28928",0.0723684210526316,2.64996668887408,3.41743598923224,0.00313509545325028,0.0236979325954397,0.0174172593609231,"12372/19130/17996/21916/232664/23966/50876/109272/18858/20474/225288",11
"GO:0032989","GO:0032989","cellular anatomical entity morphogenesis","11/790","152/28928",0.0723684210526316,2.64996668887408,3.41743598923224,0.00313509545325028,0.0236979325954397,0.0174172593609231,"12372/19130/17996/21916/232664/23966/50876/109272/18858/20474/225288",11
"GO:0072538","GO:0072538","T-helper 17 type immune response","6/790","53/28928",0.113207547169811,4.14540243611177,3.84035867699533,0.00313663868533457,0.0236979325954397,0.0174172593609231,"30925/18761/12515/244202/16364/20371",6
"GO:0002724","GO:0002724","regulation of T cell cytokine production","5/790","37/28928",0.135135135135135,4.9483407458091,4.02673297675896,0.00316916165522517,0.0238292696432695,0.0175137880946654,"16182/16963/12010/58185/20371",5
"GO:0022617","GO:0022617","extracellular matrix disassembly","5/790","37/28928",0.135135135135135,4.9483407458091,4.02673297675896,0.00316916165522517,0.0238292696432695,0.0175137880946654,"13040/235130/546144/17228/30060",5
"GO:0036037","GO:0036037","CD8-positive, alpha-beta T cell activation","5/790","37/28928",0.135135135135135,4.9483407458091,4.02673297675896,0.00316916165522517,0.0238292696432695,0.0175137880946654,"16963/16205/545030/110168/60533",5
"GO:0061045","GO:0061045","negative regulation of wound healing","7/790","71/28928",0.0985915492957746,3.61019789623819,3.68973903434267,0.0032259184092884,0.0240660048148835,0.0176877812422638,"14061/22417/230959/18791/71753/106014/100503895",7
"GO:1900046","GO:1900046","regulation of hemostasis","7/790","71/28928",0.0985915492957746,3.61019789623819,3.68973903434267,0.0032259184092884,0.0240660048148835,0.0176877812422638,"11905/14061/21990/18791/20443/71753/100503895",7
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","9/790","110/28928",0.0818181818181818,2.99599539700806,3.51433040789316,0.00322812801006966,0.0240660048148835,0.0176877812422638,"13345/20204/11694/18507/54352/14234/20666/20474/21380",9
"GO:0015701","GO:0015701","bicarbonate transport","4/790","23/28928",0.173913043478261,6.36829939460649,4.31551659255928,0.00323122555117242,0.0240660048148835,0.0176877812422638,"19218/12351/20533/24115",4
"GO:0150104","GO:0150104","transport across blood-brain barrier","4/790","23/28928",0.173913043478261,6.36829939460649,4.31551659255928,0.00323122555117242,0.0240660048148835,0.0176877812422638,"18671/26357/217721/12780",4
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","4/790","23/28928",0.173913043478261,6.36829939460649,4.31551659255928,0.00323122555117242,0.0240660048148835,0.0176877812422638,"22417/50781/105387/58226",4
"GO:0030534","GO:0030534","adult behavior","13/790","198/28928",0.0656565656565657,2.40419383710523,3.32208297505214,0.00324956564117544,0.0241644865474495,0.017760162319031,"109294/11522/18507/21916/18124/13131/18386/66797/109648/20617/14282/18858/14169",13
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","11/790","153/28928",0.0718954248366013,2.63264664515595,3.39272672887678,0.00329686119895827,0.0244776392790581,0.0179903200479401,"20684/16963/19130/12578/22163/434341/15110/17702/195359/13078/20371",11
"GO:0007548","GO:0007548","sex differentiation","20/790","372/28928",0.0537634408602151,1.9686947053219,3.15085443660389,0.00337175518056455,0.024994392406006,0.0183701178721331,"26972/55994/20758/22417/18671/20423/57816/21386/104271/54352/20897/81897/20474/73296/14165/18095/13134/13078/14585/93837",20
"GO:1902476","GO:1902476","chloride transmembrane transport","9/790","111/28928",0.0810810810810811,2.96900444748546,3.48259068471838,0.00342996078890607,0.0253860107291763,0.018657945423236,"23844/242607/14397/14400/12723/216643/20533/224796/24115",9
"GO:1903532","GO:1903532","positive regulation of secretion by cell","21/790","399/28928",0.0526315789473684,1.92724850099933,3.12505700650806,0.00346421392322081,0.0255994024185425,0.0188147818216935,"14125/98256/18761/64292/14526/14061/58869/18167/20750/20617/170639/20666/27062/12143/18095/21943/81799/22337/58226/14419/14126",21
"GO:1903034","GO:1903034","regulation of response to wounding","12/790","177/28928",0.0677966101694915,2.48255739111779,3.31505166246227,0.00355230414337961,0.0262093440078727,0.0192630703301358,"11905/14061/22417/230959/243958/18791/14234/20443/71753/106014/100503895/11551",12
